dept_name;state;notFound;notMatched
Tennessee Department of Correction;TN;False;False
Trinity County Constable's Office - Precinct 1;TX;False;False
Meagher County Sheriff's Department;MT;False;False
Morris County Constable's Office - Precinct 4;TX;False;False
Henry County Sheriff's Office;AL;False;False
Colorado County Constable's Office - Precinct 4;TX;False;False
Parkland Police Department;KY;False;False
Syracuse Police Department;NY;False;False
Dallas County Constable's Office - Precinct 8;TX;False;False
Mansfield Police Department;OH;False;False
Aiken Department of Public Safety;SC;False;False
Martins Ferry Police Department;OH;False;False
Mayville Police Department;ND;False;False
Hopkinsville Police Department;KY;False;False
Lafayette Police Department;IN;False;False
Maryland Board of Public Works - State Fishery Force;MD;False;False
Paducah Police Department;KY;False;False
Georgetown Police Department;KY;False;False
Grant County Sheriff's Department;OK;False;False
Henry County Sheriff's Department;TN;False;False
Oxford County Sheriff's Office;ME;False;False
Ontonagon County Sheriff's Office;MI;False;False
Hamilton County Sheriff's Department;TX;False;False
Marshall County Constable's Office;AL;False;False
Dayton Police Department;IA;False;False
Colorado County Constable's Office - Precinct 8;TX;False;False
Sumter County Sheriff's Office;AL;False;False
New Jersey Department of Corrections;NJ;False;False
McMullen County Sheriff's Office;TX;False;False
Como Marshal's Office;CO;False;False
Helena Police Department;MT;False;False
Monroe Police Department;LA;False;False
Gunnison County Sheriff's Office;CO;False;False
Milam County Constable's Office - Precinct 4;TX;False;False
Missouri Valley Police Department;IA;False;False
Shelby City Police Department;KY;False;False
Clay County Sheriff's Office;FL;False;False
Fairfield County Sheriff's Office;CT;False;False
Southern Pacific Railroad Police Department;RR;False;False
Lincoln Police Department;MA;False;False
Canadian County Sheriff's Office;OK;False;False
Hastings Police Department;MN;False;False
Fayette County Constable's Office - Precinct 8;TX;False;False
Navarro County Sheriff's Department;TX;False;False
Sanpete County Sheriff's Department;UT;False;False
Puyallup Police Department;WA;False;False
Lee County Sheriff's Office;KY;False;False
York Police Department;AL;False;False
Peoria Police Department;IL;False;False
Hemphill County Sheriff's Department;TX;False;False
Mason County Sheriff's Office;IL;False;False
Trenton Police Department;MO;False;False
Davidson County Constable's Office;TN;False;False
Augusta Police Department;GA;False;False
Rayne Police Department;LA;False;False
Falls County Constable's Office - Precinct 7;TX;False;False
Osawatomie Police Department;KS;False;False
Alamosa Police Department;CO;False;False
Rowan County Sheriff's Office;NC;False;False
Rahway Police Department;NJ;False;False
Hamilton County Constable's Office;TN;False;False
Genesee County Sheriff's Office;NY;False;False
Tehama County Sheriff's Department;CA;False;False
Baldwin County Sheriff's Office;AL;False;False
Riverside County Sheriff's Department;CA;False;False
Lauderdale County Sheriff's Office;AL;False;False
Volusia County Sheriff's Office;FL;False;False
Pottawatomie County Sheriff's Office;OK;False;False
Winston-Salem Police Department;NC;False;False
Montgomery County Sheriff's Office;GA;False;False
Manchester Police Department;NH;False;False
Motley County Sheriff's Department;TX;False;False
Sprague Police Department;WA;False;False
Enid Police Department;OK;False;False
Pennsylvania Railroad Police Department;RR;False;False
Escambia County Sheriff's Office;AL;False;False
New Ulm Police Department;MN;False;False
Bingham City Police Department;UT;False;False
Henrico County Police Department;VA;False;False
Echo Constable's Office;UT;False;False
Uinta County Sheriff's Office;WY;False;False
Telluride Marshal's Office;CO;False;False
Victor Marshal's Office;CO;False;False
Dade County Sheriff's Department;FL;False;False
Grand Rapids Police Department;MI;False;False
Girard Marshal's Office;AL;False;False
Tampa Police Department;FL;False;False
San Elizario Police Department;TX;False;False
Glouster Police Department;OH;False;False
Elizabethtown Police Department;KY;False;False
Tiffin Police Department;OH;False;False
Great Falls Police Department;MT;False;False
San Joaquin County Sheriff's Office;CA;False;False
Harris County Sheriff's Office;TX;False;False
New Jersey State Reform School;NJ;False;False
Orleans Police Department;IN;False;False
Shasta County Constable's Office;CA;False;False
Weimar Police Department;TX;False;False
Providence Police Department;KY;False;False
Danville Sheriff's Office;VA;False;False
Pike County Sheriff's Office;GA;False;False
Piedmont Police Department;MO;False;False
Gilpin County Sheriff's Office;CO;False;False
Parke County Sheriff's Department;IN;False;False
Harrodsburg Police Department;KY;False;False
North Baltimore Police Department;OH;False;False
McLeod County Sheriff's Department;MN;False;False
Colorado Springs Police Department;CO;False;False
Adairville Police Department;KY;False;False
Fayette County Constable's Office - Precinct 5;TX;False;False
Vallejo Police Department;CA;False;False
Danbury Police Department;CT;False;False
Table Rock Marshal's Office;NE;False;False
Mexia Police Department;TX;False;False
Dubuque Police Department;IA;False;False
Morning Sun Police Department;IA;False;False
Bancroft Police Department;IA;False;False
Owensboro Police Department;KY;False;False
Joliet Police Department;IL;False;False
Erie County Department of Corrections;PA;False;False
Cynthiana Police Department;KY;False;False
Mississippi County Sheriff's Department;MO;False;False
Watsonville Police Department;CA;False;False
Eddy County Sheriff's Department;NM;False;False
Denton County Sheriff's Office;TX;False;False
Harrison Police Department;NJ;False;False
Union County Sheriff's Department;NM;False;False
Union County Constable's Office;KY;False;False
Monroe County Sheriff's Office;KY;False;False
Ullin Police Department;IL;False;False
Wise County Constable's Office;VA;False;False
Lake County Sheriff's Office;CO;False;False
Queens County Sheriff's Department;NY;False;False
Rapides Parish Constable's Office;LA;False;False
New York State Environmental Conservation Police;NY;False;False
Orangeburg Department of Public Safety;SC;False;False
Minnesota Department of Natural Resources - Enforcement Division;MN;False;False
Washington County Convict Farm;TX;False;False
Siskiyou County Sheriff's Department;CA;False;False
Dobbs Ferry Police Department;NY;False;False
Riley County Sheriff's Office;KS;False;False
Independence Police Department;IA;False;False
Franklin County Sheriff's Office;KY;False;False
DeSoto Police Department;MO;False;False
Erath County Constable's Office - Precinct 2;TX;False;False
New York City Police Department;NY;False;False
Wayne County Sheriff's Department;MO;False;False
Findlay Police Department;OH;False;False
LaFollette Police Department;TN;False;False
Pennsylvania State Constable - Bucks County;PA;False;False
Rutherford County Constable's Office;NC;False;False
Magoffin County Sheriff's Office;KY;False;False
Marysville Police Department;KS;False;False
Grimes County Constable's Office - Precinct 7;TX;False;False
Glen Campbell Borough Police Department;PA;False;False
Pittsfield Police Department;MA;False;False
Clarksville Police Department;MO;False;False
East Alton Police Department;IL;False;False
Alameda County Sheriff's Office;CA;False;False
Hoboken Police Department;NJ;False;False
Colorado County Constable's Office - Precinct 1;TX;False;False
Summit County Sheriff's Office;CO;False;False
Wichita County Constable's Office - Precinct 1;TX;False;False
Claiborne County Sheriff's Office;TN;False;False
Williamson County Constable's Office - Precinct 6;TX;False;False
Pennsylvania State Constable - Somerset County;PA;False;False
Princess Anne County;VA;False;False
Kirkwood Police Department;MO;False;False
Pennsylvania State Constable - Schuylkill County;PA;False;False
Bolivar Police Department;MO;False;False
Fayette County Sheriff's Office;TX;False;False
Ruston Police Department;LA;False;False
Fond du Lac Police Department;WI;False;False
Chicago and Northwestern Railroad Police Department;RR;False;False
Cook County Sheriff's Office - Department of Court Services;IL;False;False
Slaughtersville Marshal's Office;KY;False;False
Dawson County Sheriff's Office;MT;False;False
Hartford Police Department;KY;False;False
Henderson County Constable's Office - Precinct 6;TX;False;False
Clatsop County Sheriff's Office;OR;False;False
Barbourville Police Department;KY;False;False
Somerville Police Department;NJ;False;False
Fairbury Police Department;IL;False;False
Hot Springs Police Department;AR;False;False
Washington Parish Sheriff's Office;LA;False;False
Jackson Police Department;KY;False;False
Cocke County Sheriff's Department;TN;False;False
Fisher County Sheriff's Department;TX;False;False
Ogden Police Department;UT;False;False
Hardin County Sheriff's Department;OH;False;False
Washita County Sheriff's Office;OK;False;False
Washington County Sheriff's Office;KS;False;False
Leslie County Constable's Office;KY;False;False
Converse County Sheriff's Office;WY;False;False
Falls County Constable's Office - Precinct 6;TX;False;False
Harford County Sheriff's Office;MD;False;False
Bethel Police Department;NC;False;False
Duval County Sheriff's Department;FL;False;False
Colorado Department of Corrections;CO;False;False
Clay County Sheriff's Office;KY;False;False
Fayette County Constable's Office;WV;False;False
Breathitt County Jail;KY;False;False
Huerfano County Sheriff's Office;CO;False;False
Red Springs Police Department;NC;False;False
Liberty County Sheriff's Department;FL;False;False
Putnam County Sheriff's Department;TN;False;False
Constantine Police Department;MI;False;False
Falls City Police Department;NE;False;False
McIntosh County Sheriff's Office;GA;False;False
Sedan Police Department;KS;False;False
Clarendon County Magistrate's Office;SC;False;False
Concord Police Department;NC;False;False
Beebe Police Department;AR;False;False
Stamping Ground Police Department;KY;False;False
Dalton Police Department;GA;False;False
Inez Police Department;KY;False;False
Charleston Department of Public Safety;MO;False;False
